Happiness_ID;Country_ID;Year;Happiness;Log_GDP_Per_Capita;Social_Support;Life_Expectancy;Freedom;Generosity;Corruption
1103;89;2014;5.648;9.895;0.785;63.88;0.824;0.168;0.879
1104;30;2009;5.648;10.385;0.811;70.68;0.6;-0.102;0.787
1105;58;2017;5.647;10.095;0.823;64.75;0.779;-0.068;0.673
1106;7;2011;5.646;10.122;0.905;67.28;0.868;-0.072;0.908
1107;33;2010;5.643;10.847;0.857;63.402;0.89;0.326;0.256
1108;4;2012;5.64;9.0;0.757;63.402;0.636;0.028;0.95
1109;83;2021;5.638;9.746;0.883;68.45;0.836;0.29;0.943
1110;83;2008;5.636;9.507;0.832;66.74;0.868;0.421;0.933
1111;22;2017;5.63;8.526;0.883;64.75;0.859;0.138;0.874
1112;6;2015;5.629;10.343;0.918;68.3;0.815;-0.169;0.569
1113;49;2007;5.628;8.698;0.796;61.1;0.78;-0.004;0.817
1114;141;2014;5.627;10.411;0.77;71.44;0.715;0.054;0.868
1115;12;2019;5.626;10.287;0.936;68.6;0.739;-0.145;0.932
1116;143;2015;5.623;10.249;0.835;70.4;0.532;-0.277;0.824
1117;61;2007;5.623;9.891;0.792;66.42;0.459;-0.183;0.8
1118;21;2012;5.621;10.163;0.901;61.38;0.609;-0.298;0.938
1119;21;2008;5.619;10.122;0.882;59.62;0.643;-0.311;0.924
1120;58;2015;5.615;9.858;0.868;64.3;0.775;-0.089;0.744
1121;14;2017;5.615;9.887;0.881;66.8;0.626;-0.089;0.756
1122;47;2010;5.613;9.21;0.812;67.5;0.757;-0.066;0.881
1123;89;2016;5.61;9.968;0.836;63.975;0.819;0.131;0.891
1124;108;2011;5.608;8.326;0.724;54.74;0.852;0.006;0.79
1125;61;2017;5.607;10.225;0.876;68.05;0.644;-0.242;0.671
1126;52;2024;5.593762737396746;5.716049547649101;0.8787695446800216;62.533605137167584;0.6670552129671604;0.09902538023421567;0.8449231931512027
1127;59;2012;5.605;9.33;0.839;65.7;0.587;-0.179;0.69
1128;48;2017;5.605;9.713;0.894;63.6;0.855;-0.126;0.76
1129;14;2022;5.6;10.002;0.875;67.3;0.778;-0.022;0.802
1130;90;2021;5.599;9.496;0.922;57.25;0.704;-0.148;0.892
1131;15;2020;5.598;10.02;0.916;66.4;0.818;-0.012;0.901
1132;66;2007;5.598;9.308;0.841;66.16;0.646;-0.117;0.664
1133;85;2014;5.597;9.186;0.905;62.08;0.719;0.403;0.97
1134;12;2010;5.596;10.11;0.796;67.3;0.564;-0.244;0.973
1135;2;2013;5.596;10.261;0.913;64.9;0.556;-0.242;0.936
1136;81;2017;5.594;8.987;0.851;61.95;0.926;-0.146;0.711
1137;15;2023;5.59;10.273;0.935;66.7;0.754;-0.131;0.948
1138;20;2010;5.59;9.04;0.847;61.0;0.598;-0.093;0.929
1139;7;2005;5.587;9.844;0.922;66.2;0.782;0.0;0.983
1140;85;2022;5.585;9.426;0.834;63.175;0.903;0.516;0.862
1141;90;2022;5.581;9.508;0.887;57.775;0.713;-0.071;0.908
1142;84;2010;5.58;9.912;0.839;65.4;0.769;0.028;0.844
1143;32;2023;5.58;9.433;0.938;60.7;0.699;0.22;0.871
1144;61;2014;5.58;10.111;0.863;67.54;0.649;-0.029;0.764
1145;12;2022;5.579;10.435;0.91;69.125;0.593;-0.213;0.875
1146;21;2017;5.579;10.163;0.896;63.45;0.731;-0.151;0.862
1147;20;2016;5.578;9.289;0.837;63.3;0.557;-0.052;0.969
1148;47;2015;5.577;9.394;0.798;68.8;0.802;-0.095;0.884
1149;44;2009;5.576;9.237;0.9;65.12;0.718;0.016;0.857
1150;44;2021;5.576;9.523;0.908;65.9;0.888;0.015;0.857
1151;66;2010;5.57;9.382;0.918;66.7;0.788;-0.057;0.744
1152;44;2008;5.57;9.25;0.889;65.04;0.649;0.046;0.891
1153;49;2021;5.569;8.994;0.798;63.6;0.862;-0.058;0.812
1154;52;2015;5.569;8.532;0.911;65.1;0.512;-0.089;0.813
1155;85;2024;5.5565917951285675;9.382413998160848;0.8303504266914712;61.786255588935276;0.8871466161266134;0.5528929937675702;0.8889250969092946
1156;22;2021;5.564;8.504;0.904;66.85;0.918;0.199;0.903
1157;32;2019;5.563;9.43;0.946;60.3;0.711;0.142;0.873
1158;44;2015;5.56;9.458;0.914;65.6;0.806;-0.019;0.863
1159;49;2020;5.559;8.946;0.805;63.45;0.877;-0.056;0.868
1160;6;2014;5.556;10.325;0.917;68.02;0.773;-0.158;0.652
1161;2;2008;5.554;10.196;0.914;63.9;0.621;-0.265;0.961
1162;20;2009;5.554;8.97;0.856;60.62;0.551;-0.103;0.925
1163;75;2016;5.549;8.465;0.627;56.075;0.634;0.084;0.793
1164;28;2008;5.548;10.6;0.83;69.14;0.642;-0.022;0.785
1165;81;2015;5.547;8.887;0.854;61.9;0.912;-0.056;0.755
1166;67;2007;5.541;9.138;0.686;61.52;0.609;-0.126;0.744
1167;82;2021;5.54;9.271;0.799;65.5;0.897;0.104;0.798
1168;66;2011;5.539;9.383;0.878;66.88;0.76;-0.155;0.744
1169;59;2022;5.538;9.323;0.783;66.7;0.44;-0.045;0.611
1170;21;2013;5.537;10.179;0.881;61.82;0.661;-0.295;0.934
1171;12;2018;5.536;10.248;0.91;68.425;0.691;-0.158;0.925
1172;16;2021;5.535;9.724;0.809;66.5;0.793;0.188;0.884
1173;82;2012;5.535;8.847;0.775;64.66;0.856;-0.131;0.815
1174;19;2016;5.534;10.095;0.928;63.8;0.783;-0.042;0.702
1175;4;2008;5.522;8.858;0.884;63.402;0.75;0.094;0.849
1176;47;2009;5.519;9.138;0.799;67.24;0.638;-0.084;0.88
1177;48;2022;5.518;9.87;0.82;64.6;0.853;-0.086;0.656
1178;13;2020;5.516;9.588;0.899;67.25;0.74;0.132;0.916
1179;19;2010;5.514;9.94;0.904;60.4;0.785;-0.221;0.823
1180;21;2018;5.514;10.191;0.909;63.825;0.729;-0.153;0.865
1181;61;2015;5.514;10.15;0.851;67.7;0.653;-0.021;0.806
1182;33;2006;5.511;10.746;0.812;63.402;0.91;0.15;0.356
1183;17;2012;5.51;9.326;0.785;68.16;0.602;-0.173;0.848
1184;20;2008;5.503;9.031;0.872;60.24;0.641;-0.06;0.926
1185;97;2020;5.503;8.49;0.739;54.725;0.713;0.094;0.913
1186;44;2020;5.501;9.497;0.907;65.85;0.865;0.054;0.829
1187;33;2016;5.498;10.97;0.832;63.402;0.8;0.094;0.403
1188;24;2018;5.497;8.133;0.875;61.85;0.75;-0.074;0.578
1189;21;2020;5.495;10.188;0.887;64.575;0.714;-0.078;0.823
1190;58;2018;5.494;10.156;0.824;64.975;0.781;-0.146;0.646
1191;97;2012;5.493;8.526;0.818;52.14;0.652;0.062;0.9
1192;69;2005;5.491;9.571;0.796;65.1;0.703;0.0;0.945
1193;91;2018;5.49;8.239;0.621;55.875;0.699;-0.105;0.738
1194;61;2010;5.49;9.893;0.795;66.9;0.515;-0.192;0.811
1195;96;2019;5.489;8.14;0.688;59.4;0.759;-0.025;0.796
1196;23;2019;5.488;9.569;0.782;67.1;0.844;-0.181;0.583
1197;6;2011;5.487;10.24;0.909;67.18;0.735;-0.173;0.687
1198;86;2023;5.486;9.005;0.678;61.7;0.904;0.099;0.724
1199;17;2009;5.485;9.241;0.833;67.32;0.525;-0.162;0.864
1200;33;2012;5.484;10.893;0.826;63.402;0.88;0.216;0.38
1201;26;2013;5.481;9.592;0.77;62.54;0.672;-0.173;0.699
1202;108;2017;5.481;8.503;0.669;57.25;0.783;0.074;0.839
1203;82;2008;5.48;8.658;0.805;64.34;0.889;0.18;0.789
1204;89;2011;5.477;9.797;0.8;63.52;0.848;0.184;0.847
1205;19;2006;5.476;9.804;0.872;58.0;0.731;-0.28;0.865
1206;83;2009;5.476;9.493;0.893;66.92;0.868;0.52;0.904
1207;60;2023;5.475;9.093;0.734;64.6;0.658;-0.017;0.851
1208;33;2011;5.474;10.887;0.846;63.402;0.894;0.228;0.245
1209;74;2022;5.474;8.294;0.753;62.125;0.844;0.149;0.76
1210;85;2009;5.472;8.966;0.779;60.98;0.784;0.186;0.911
1211;75;2018;5.472;8.54;0.685;56.625;0.773;0.058;0.799
1212;2;2009;5.467;10.046;0.933;64.1;0.496;-0.309;0.979
1213;82;2019;5.467;9.235;0.848;65.3;0.952;-0.148;0.788
1214;32;2018;5.465;9.397;0.942;60.2;0.696;0.048;0.849
1215;59;2010;5.464;9.306;0.809;65.5;0.593;-0.212;0.618
1216;24;2019;5.464;8.182;0.88;62.0;0.75;-0.054;0.49
1217;61;2023;5.463;10.429;0.86;69.1;0.523;-0.159;0.748
1218;15;2024;5.456516181329626;10.104372611487188;0.9310763290764118;65.52300333009683;0.7530679452363719;-0.13996771095001448;0.9584764931720853
1219;37;2020;5.462;9.023;0.696;65.25;0.924;-0.132;0.583
1220;82;2020;5.462;9.254;0.765;65.4;0.945;0.063;0.791
1221;33;2014;5.458;10.939;0.834;63.402;0.843;0.218;0.423
1222;85;2010;5.457;9.013;0.816;61.2;0.7;0.443;0.954
1223;14;2010;5.455;9.727;0.805;66.2;0.552;-0.212;0.757
1224;23;2024;5.448891372659229;9.606005658258184;0.8197477001246354;66.9390340530633;0.778365807668493;-0.2101308202885041;0.7214339793784927
1225;6;2008;5.452;10.296;0.904;66.34;0.642;-0.223;0.663
1226;119;2008;5.451;9.543;0.832;49.72;0.858;-0.167;0.806
1227;11;2016;5.449;10.248;0.9;66.75;0.554;-0.193;0.924
1228;74;2019;5.449;8.274;0.772;61.3;0.79;0.152;0.712
1229;41;2012;5.448;8.526;0.894;64.9;0.85;0.012;0.644
1230;21;2021;5.448;10.247;0.862;64.95;0.671;0.053;0.808
1231;142;2016;5.447;10.369;0.905;70.625;0.838;-0.231;0.922
1232;17;2023;5.445;9.689;0.691;69.2;0.872;0.068;0.855
1233;21;2019;5.441;10.213;0.91;64.2;0.715;-0.122;0.848
1234;141;2013;5.439;10.418;0.744;71.28;0.656;0.096;0.867
1235;141;2015;5.439;10.451;0.77;71.6;0.628;0.107;0.893
1236;59;2020;5.438;9.291;0.868;66.5;0.574;-0.124;0.724
1237;75;2014;5.436;8.39;0.552;55.54;0.543;0.131;0.677
1238;50;2021;5.435;9.275;0.786;69.0;0.821;-0.086;0.775
1239;58;2016;5.434;9.828;0.876;64.525;0.822;-0.135;0.744
1240;12;2009;5.433;10.12;0.861;67.18;0.549;-0.278;0.958
1241;48;2018;5.433;9.769;0.862;63.8;0.867;-0.155;0.762
1242;85;2021;5.433;9.381;0.817;63.05;0.885;0.54;0.845
1243;48;2009;5.432;9.381;0.878;64.64;0.863;-0.058;0.806
1244;2;2011;5.432;10.165;0.911;64.5;0.566;-0.154;0.964
1245;81;2016;5.431;8.938;0.821;61.925;0.908;-0.076;0.792
1246;84;2019;5.428;10.228;0.842;65.7;0.916;0.119;0.782
1247;46;2020;5.425;9.128;0.87;66.6;0.865;-0.152;0.836
1248;15;2021;5.422;10.102;0.884;66.5;0.841;-0.018;0.891
1249;82;2007;5.422;8.613;0.856;64.26;0.918;0.068;0.754
1250;90;2024;5.417439036893848;9.457842510000914;0.895733907186959;55.88612757657494;0.6830771925075038;-0.1509306967841535;0.9187328381647764
1251;45;2008;5.42;8.504;0.828;62.7;0.687;0.219;0.863
1252;12;2016;5.417;10.166;0.798;68.075;0.672;-0.072;0.884
1253;143;2018;5.409;10.28;0.794;70.775;0.564;-0.34;0.86
1254;66;2015;5.405;9.202;0.83;67.6;0.767;-0.051;0.744
1255;142;2006;5.405;10.359;0.905;68.34;0.882;-0.184;0.88
1256;16;2023;5.403;9.776;0.883;66.9;0.738;0.123;0.917
1257;22;2013;5.402;8.441;0.851;62.86;0.755;-0.09;0.9
1258;48;2011;5.397;9.465;0.872;64.16;0.848;0.009;0.788
1259;45;2006;5.397;8.448;0.933;63.1;0.65;0.085;0.844
1260;33;2009;5.397;10.788;0.835;63.402;0.918;0.302;0.272
1261;5;2007;5.394;9.901;0.736;64.86;0.686;-0.194;0.949
1262;94;2019;5.392;8.543;0.679;54.8;0.736;-0.021;0.799
1263;30;2008;5.39;10.382;0.754;70.46;0.524;-0.108;0.771
1264;74;2023;5.389;8.318;0.749;62.4;0.765;0.184;0.792
1265;21;2011;5.389;10.126;0.883;60.94;0.626;-0.284;0.935
1266;48;2014;5.387;9.57;0.891;63.44;0.905;-0.025;0.76
1267;14;2019;5.386;9.977;0.832;67.0;0.694;-0.111;0.82
1268;64;2016;5.386;8.94;0.655;63.4;0.817;-0.248;0.717
1269;41;2011;5.386;8.478;0.8;64.8;0.779;-0.024;0.76
1270;12;2011;5.385;10.113;0.79;67.42;0.517;-0.205;0.977
1271;84;2009;5.385;9.858;0.792;65.32;0.874;-0.013;0.858
1272;21;2010;5.385;10.084;0.909;60.5;0.613;-0.302;0.937
1273;19;2009;5.383;9.884;0.893;59.8;0.856;-0.255;0.845
1274;23;2022;5.382;9.683;0.811;67.925;0.79;-0.158;0.705
1275;12;2014;5.381;10.091;0.646;67.78;0.519;0.125;0.918
1276;24;2023;5.379;8.371;0.871;62.6;0.75;-0.054;0.482
1277;15;2022;5.378;10.197;0.953;66.6;0.741;-0.152;0.942
1278;49;2006;5.374;8.671;0.834;60.9;0.77;-0.048;0.794
1279;46;2011;5.374;9.193;0.855;66.6;0.796;-0.071;0.909
1280;24;2020;5.373;8.203;0.79;62.15;0.75;-0.054;0.55
1281;143;2011;5.372;10.32;0.852;70.08;0.528;-0.321;0.941
1282;6;2006;5.371;10.269;0.91;65.78;0.749;-0.27;0.797
1283;16;2024;5.3669246794524765;9.689515796366829;0.8632188790486623;65.60167170359496;0.7193374619935439;0.1034105745678713;0.945701746919736
1284;85;2012;5.368;9.107;0.834;61.64;0.77;0.349;0.962
1285;5;2009;5.368;9.958;0.812;65.22;0.606;-0.203;0.967
1286;6;2013;5.367;10.293;0.901;67.74;0.754;-0.206;0.726
1287;17;2020;5.365;9.494;0.71;69.125;0.754;0.002;0.891
1288;6;2012;5.364;10.275;0.889;67.46;0.697;-0.197;0.793
1289;86;2007;5.364;8.291;0.79;56.26;0.867;0.474;0.58
1290;59;2024;5.362159174033479;9.282740607515048;0.8328243962237329;65.56233751684589;0.4385311889970004;-0.1224269336153921;0.683109740621445
1291;33;2017;5.362;10.999;0.831;63.402;0.831;0.134;0.416
1292;50;2020;5.354;9.245;0.804;68.75;0.829;-0.163;0.855
1293;41;2009;5.353;8.402;0.835;64.6;0.746;0.065;0.794
1294;25;2023;5.351;9.785;0.779;65.2;0.877;-0.268;0.706
1295;76;2006;5.348;8.141;0.707;55.86;0.774;0.0;0.855
1296;85;2019;5.347;9.381;0.802;62.8;0.866;0.549;0.861
1297;16;2016;5.346;9.652;0.871;65.5;0.706;0.073;0.87
1298;90;2008;5.346;9.518;0.81;47.8;0.749;-0.106;0.866
1299;11;2015;5.344;10.223;0.859;66.6;0.558;-0.204;0.908
1300;12;2017;5.343;10.211;0.77;68.25;0.716;-0.112;0.892
1301;59;2016;5.341;9.383;0.749;66.1;0.75;0.0;0.744
1302;85;2018;5.34;9.341;0.809;62.675;0.879;0.506;0.868
1303;84;2018;5.339;10.197;0.789;65.725;0.875;0.123;0.894
1304;94;2023;5.337;8.656;0.623;57.1;0.753;-0.057;0.676
1305;62;2007;5.336;9.595;0.718;64.58;0.533;0.043;0.872
1306;32;2017;5.334;9.344;0.924;60.1;0.675;0.112;0.865
1307;66;2014;5.333;9.269;0.816;67.42;0.729;-0.113;0.744
1308;6;2007;5.332;10.346;0.896;66.06;0.712;-0.252;0.743
1309;30;2006;5.332;10.309;0.775;70.02;0.715;-0.058;0.799
1310;58;2019;5.33;10.023;0.827;65.2;0.762;-0.107;0.686
1311;20;2017;5.326;9.347;0.831;63.7;0.553;-0.057;0.926
1312;64;2021;5.326;8.994;0.505;63.9;0.762;-0.204;0.817
1313;61;2016;5.326;10.166;0.88;67.875;0.644;-0.07;0.764
1314;31;2016;5.325;9.503;0.742;68.125;0.75;-0.233;0.744
1315;33;2021;5.322;11.003;0.821;63.402;0.669;0.021;0.39
1316;97;2017;5.322;8.541;0.733;53.75;0.826;0.12;0.835
1317;108;2020;5.319;8.569;0.643;58.375;0.824;0.196;0.847
1318;8;2015;5.318;9.654;0.816;66.4;0.546;-0.068;0.859
1319;59;2011;5.317;9.316;0.81;65.6;0.53;-0.188;0.638
1320;95;2022;5.317;7.901;0.582;54.65;0.729;0.136;0.77
1321;33;2024;5.316410322011106;10.858657729887842;0.8303504266914712;76.9299174873268;0.6392275642918273;0.00035850772696466066;0.3963876580687163
1322;81;2014;5.313;8.842;0.813;61.84;0.902;-0.02;0.787
1323;64;2017;5.312;8.977;0.641;63.5;0.814;-0.227;0.841
1324;33;2022;5.311;10.976;0.803;63.402;0.697;0.04;0.383
1325;46;2014;5.311;9.185;0.874;66.6;0.809;-0.008;0.861
1326;27;2021;5.311;9.469;0.879;64.55;0.77;0.166;0.922
1327;18;2008;5.311;8.402;0.894;61.82;0.831;-0.033;0.744
1328;61;2012;5.309;10.018;0.739;67.22;0.471;-0.221;0.702
1329;62;2005;5.308;9.498;0.766;64.3;0.651;0.0;0.636
1330;26;2016;5.304;9.563;0.777;63.225;0.713;-0.21;0.607
1331;31;2015;5.304;9.442;0.794;68.0;0.75;-0.25;0.744
1332;14;2016;5.304;9.842;0.866;66.7;0.569;-0.093;0.849
1333;82;2009;5.304;8.701;0.815;64.42;0.834;-0.083;0.838
1334;17;2024;5.3049731090055126;9.589842405721027;0.7384601297788939;68.31573058928072;0.812096290911321;-0.019374866774485494;0.8974415944108608
1335;143;2016;5.303;10.248;0.803;70.525;0.482;-0.265;0.898
1336;23;2021;5.301;9.561;0.762;67.65;0.795;-0.159;0.705
1337;49;2008;5.298;8.74;0.785;61.3;0.726;-0.096;0.801
1338;50;2008;5.297;9.238;0.829;65.12;0.64;-0.1;0.801
1339;22;2018;5.297;8.543;0.898;65.275;0.945;0.262;0.907
1340;37;2007;5.296;8.902;0.717;64.94;0.639;-0.021;0.785
1341;82;2010;5.296;8.752;0.787;64.5;0.831;-0.027;0.743
1342;82;2018;5.296;9.173;0.832;65.2;0.909;-0.063;0.808
1343;33;2020;5.295;10.931;0.813;63.402;0.705;-0.076;0.38
1344;97;2022;5.294;8.51;0.785;55.375;0.776;0.172;0.935
1345;82;2006;5.294;8.554;0.888;64.18;0.886;-0.006;0.744
1346;25;2022;5.293;9.743;0.754;65.075;0.821;-0.255;0.655
1347;85;2013;5.292;9.149;0.794;61.86;0.781;0.371;0.973
1348;51;2021;5.29;9.593;0.793;69.35;0.775;-0.065;0.831
1349;24;2021;5.287;8.271;0.883;62.3;0.75;-0.071;0.499
1350;86;2020;5.284;8.957;0.66;60.8;0.915;0.136;0.748
1351;14;2014;5.283;9.78;0.863;66.52;0.503;0.091;0.768
1352;24;2024;5.283051784078125;9.430903755772318;0.8126792157467447;63.713630739639655;0.7539112073174427;-0.0018340894398631413;0.7484028881334525
1353;78;2020;5.28;8.629;0.739;64.425;0.777;-0.025;0.742
1354;44;2007;5.272;9.197;0.863;64.96;0.699;0.121;0.93
1355;61;2011;5.272;9.986;0.692;67.06;0.446;-0.247;0.649
1356;66;2016;5.271;9.173;0.82;67.6;0.771;-0.042;0.744
1357;69;2016;5.271;9.754;0.828;65.775;0.657;0.021;0.853
1358;27;2020;5.27;9.426;0.885;64.425;0.784;0.121;0.946
1359;17;2010;5.269;9.283;0.733;67.6;0.569;-0.176;0.726
1360;94;2018;5.268;8.505;0.621;54.225;0.713;-0.054;0.791
1361;75;2011;5.267;8.314;0.51;54.76;0.376;0.022;0.857
1362;9;2006;5.265;9.989;0.954;65.62;0.542;-0.054;0.946
1363;18;2009;5.261;8.463;0.905;62.06;0.75;0.003;0.61
1364;116;2009;5.26;7.971;0.782;48.74;0.696;-0.101;0.917
1365;94;2020;5.257;8.535;0.613;55.375;0.77;0.012;0.777
1366;17;2021;5.255;9.588;0.702;69.15;0.827;0.039;0.896
1367;26;2014;5.252;9.607;0.799;62.82;0.733;-0.214;0.654
1368;95;2018;5.252;7.813;0.63;52.85;0.731;0.088;0.778
1369;22;2014;5.252;8.46;0.898;63.28;0.736;0.35;0.897
1370;97;2018;5.252;8.535;0.741;54.075;0.79;-0.015;0.866
1371;27;2007;5.252;9.499;0.82;61.24;0.494;-0.249;0.968
1372;98;2018;5.251;8.225;0.677;53.825;0.816;0.028;0.884
1373;59;2017;5.249;9.377;0.807;66.2;0.437;-0.174;0.7
1374;13;2014;5.249;9.373;0.788;67.0;0.412;0.229;0.976
1375;65;2013;5.246;9.265;0.648;66.54;0.536;-0.214;0.886
1376;116;2013;5.244;8.111;0.761;51.38;0.77;-0.108;0.732
1377;98;2020;5.241;8.207;0.72;55.175;0.675;0.042;0.837
1378;31;2013;5.241;9.315;0.778;67.48;0.805;-0.163;0.744
1379;16;2018;5.24;9.689;0.849;65.9;0.745;-0.048;0.91
1380;48;2016;5.239;9.678;0.895;63.4;0.873;-0.085;0.737
1381;16;2017;5.234;9.662;0.8;65.7;0.752;-0.065;0.856
1382;69;2014;5.233;9.732;0.759;65.64;0.657;-0.017;0.939
1383;18;2006;5.232;8.256;0.903;61.34;0.784;-0.125;0.609
1384;75;2005;5.225;8.252;0.591;53.2;0.63;0.0;0.844
1385;14;2011;5.223;9.758;0.818;66.28;0.546;-0.232;0.762
1386;21;2007;5.223;10.071;0.885;59.18;0.593;-0.289;0.933
1387;91;2024;5.225865719050158;8.118986424839754;0.6317260156727463;55.25678058858984;0.671271523372514;-0.050071227110074716;0.771113548137629
1388;108;2007;5.22;8.084;0.73;52.98;0.891;0.133;0.771
1389;97;2016;5.22;8.558;0.805;53.425;0.798;0.039;0.905
1390;142;2011;5.22;10.352;0.856;69.54;0.875;-0.179;0.962
1391;14;2012;5.219;9.729;0.704;66.36;0.462;-0.198;0.755
1392;90;2009;5.218;9.49;0.877;48.7;0.739;-0.165;0.904
1393;59;2021;5.217;9.308;0.841;66.6;0.558;-0.116;0.712
1394;92;2024;5.221100213631161;7.224619784450407;0.7239697368042182;49.35665257622951;0.8441402499920077;0.024477076562070477;0.6887874056224892
1395;26;2023;5.214;9.637;0.713;64.1;0.829;-0.16;0.627
1396;47;2007;5.214;9.054;0.756;66.72;0.638;-0.082;0.931
1397;91;2019;5.213;8.215;0.625;56.2;0.686;-0.059;0.741
1398;61;2009;5.213;9.825;0.755;66.74;0.456;-0.232;0.853
1399;17;2022;5.212;9.649;0.724;69.175;0.802;-0.07;0.846
1400;22;2012;5.208;8.357;0.856;62.44;0.703;-0.084;0.892
1401;75;2009;5.208;8.315;0.522;54.24;0.388;0.069;0.874
1402;69;2009;5.206;9.796;0.736;65.34;0.665;0.067;0.937
1403;12;2015;5.205;10.124;0.768;67.9;0.694;-0.104;0.849
1404;16;2014;5.204;9.589;0.793;65.22;0.645;0.028;0.861
1405;90;2007;5.204;9.497;0.788;46.9;0.69;-0.169;0.859
1406;86;2019;5.197;8.967;0.729;60.5;0.906;0.055;0.62
1407;31;2014;5.196;9.38;0.82;67.74;0.75;-0.222;0.744
1408;14;2007;5.196;9.696;0.832;65.96;0.512;-0.139;0.815
1409;11;2005;5.194;10.103;0.93;65.0;0.697;0.0;0.903
1410;37;2008;5.191;8.919;0.747;64.76;0.636;-0.084;0.735
1411;69;2011;5.188;9.862;0.733;65.46;0.657;-0.002;0.911
1412;16;2013;5.186;9.555;0.832;65.14;0.641;0.018;0.861
1413;61;2018;5.186;10.246;0.847;68.225;0.529;-0.181;0.805
1414;25;2024;5.191554080033377;9.667964792983954;0.7617861282259327;63.83163329988686;0.803663670100614;-0.3219532757967219;0.7200145631282319
1415;13;2016;5.181;9.473;0.808;67.05;0.633;0.13;0.957
1416;11;2014;5.181;10.184;0.845;66.44;0.494;-0.156;0.855
1417;92;2021;5.178;7.112;0.664;51.3;0.838;0.042;0.627
1418;4;2010;5.177;8.94;0.708;63.402;0.451;0.171;0.967
1419;24;2022;5.176;8.328;0.865;62.45;0.75;-0.003;0.397
1420;82;2017;5.175;9.111;0.809;65.1;0.75;0.0;0.744
1421;26;2019;5.173;9.578;0.887;63.6;0.854;-0.22;0.457
1422;85;2011;5.173;9.061;0.825;61.42;0.878;0.433;0.962
1423;66;2013;5.172;9.354;0.84;67.24;0.692;-0.131;0.744
1424;69;2015;5.172;9.717;0.742;65.7;0.597;0.066;0.889
1425;27;2008;5.172;9.527;0.86;61.56;0.487;-0.273;0.929
1426;26;2018;5.168;9.562;0.781;63.475;0.772;-0.237;0.561
1427;48;2020;5.168;9.727;0.806;64.2;0.835;-0.128;0.636
1428;67;2005;5.168;9.042;0.848;61.4;0.817;0.0;0.744
1429;69;2018;5.167;9.795;0.829;65.925;0.607;-0.081;0.907
1430;16;2022;5.167;9.749;0.85;66.7;0.723;0.068;0.937
1431;5;2012;5.167;9.997;0.74;65.76;0.645;-0.12;0.959
1432;27;2009;5.166;9.367;0.845;61.88;0.46;-0.249;0.962
1433;60;2024;5.173445159441188;9.080699950800588;0.7639066735392999;62.80894444441107;0.5886318394275851;-0.012797075274002149;0.8988610106611219
1434;103;2019;5.164;7.642;0.694;57.0;0.677;0.409;0.798
1435;100;2018;5.164;7.084;0.612;55.15;0.791;0.004;0.637
1436;64;2015;5.163;8.947;0.606;63.3;0.713;-0.239;0.842
1437;142;2013;5.158;10.31;0.867;70.02;0.788;-0.124;0.946
1438;21;2009;5.158;10.041;0.908;60.06;0.617;-0.289;0.954
1439;74;2024;5.165820350770793;8.315639330708496;0.7617861282259327;60.64556417321228;0.780895593911705;0.13629953207028825;0.8037601218936328
1440;8;2012;5.155;9.609;0.819;65.98;0.461;-0.136;0.952
1441;69;2017;5.154;9.787;0.777;65.85;0.605;-0.088;0.911
1442;26;2017;5.152;9.555;0.787;63.35;0.731;-0.231;0.653
1443;143;2017;5.148;10.261;0.753;70.65;0.438;-0.295;0.872
1444;118;2009;5.148;7.174;0.718;48.54;0.879;0.147;0.689
1445;26;2015;5.147;9.606;0.786;63.1;0.764;-0.203;0.616
1446;76;2008;5.146;8.216;0.684;56.58;0.756;-0.077;0.891
1447;10;2008;5.145;10.123;0.855;63.7;0.63;-0.21;0.926
1448;31;2019;5.144;9.679;0.822;68.5;0.927;-0.178;0.744
1449;64;2013;5.142;8.904;0.597;62.98;0.572;-0.221;0.771
1450;93;2022;5.14;9.543;0.775;58.575;0.699;-0.167;0.803
1451;62;2013;5.14;9.555;0.664;65.42;0.73;0.202;0.685
1452;86;2024;5.147711430178603;8.970251058463349;0.7108930407051206;59.8588804382309;0.9014820715048153;0.0507882425640041;0.729950476880059
1453;6;2009;5.138;10.14;0.874;66.62;0.611;-0.235;0.793
1454;75;2013;5.138;8.359;0.607;55.28;0.448;0.091;0.792
1455;33;2008;5.137;10.816;0.84;63.402;0.922;0.29;0.274
1456;85;2016;5.136;9.261;0.792;62.425;0.83;0.494;0.89
1457;90;2012;5.134;9.537;0.907;51.4;0.59;-0.175;0.838
1458;66;2012;5.132;9.393;0.829;67.06;0.693;-0.175;0.744
1459;75;2012;5.132;8.331;0.542;55.02;0.367;0.157;0.842
1460;65;2015;5.132;9.283;0.609;66.7;0.711;-0.233;0.815
1461;31;2018;5.131;9.625;0.788;68.375;0.895;-0.164;0.744
1462;65;2010;5.131;9.257;0.863;66.3;0.624;-0.143;0.732
1463;62;2008;5.129;9.584;0.633;64.72;0.601;0.04;0.868
1464;47;2008;5.129;9.134;0.777;66.98;0.638;-0.072;0.896
1465;142;2014;5.127;10.324;0.862;70.26;0.847;-0.132;0.941
1466;10;2012;5.125;10.085;0.851;64.9;0.564;-0.044;0.895
1467;14;2015;5.125;9.813;0.74;66.6;0.583;-0.15;0.781
1468;13;2013;5.124;9.349;0.767;67.0;0.39;0.039;0.97
